RankXc	ScanNum	ChargeState	MultiProteinID	Reference	
1	423	1	10	SO_3918
1	423	1	2	SO_0280
1	423	1	3	SO_0544
1	423	1	4	SO_0816
1	423	1	5	SO_1417
1	423	1	6	SO_1909
1	423	1	7	SO_2013
1	423	1	8	SO_2791
1	423	1	9	SO_2934
1	430	1	1	SO_0904
1	430	1	2	SO_3157
1	430	1	3	SO_3243
1	445	1	1	SO_0431
1	445	1	2	SO_0441
1	453	1	1	SO_0601
1	453	1	2	SO_4054
1	498	1	1	SO_0208
1	498	1	10	SO_3317
1	498	1	11	SO_3909
1	498	1	12	SO_4102
1	498	1	13	SO_4328
1	498	1	14	SO_4554
1	498	1	2	SO_0730
1	498	1	3	SO_0905
1	498	1	4	SO_1302
1	498	1	5	SO_1637
1	498	1	6	SO_1701
1	498	1	7	SO_2129
1	498	1	8	SO_2306
1	498	1	9	SO_2622
1	506	1	1	SO_2064
1	506	1	2	SO_4422
1	520	1	1	SO_1219
1	520	1	2	SO_2114
1	520	1	3	SO_4298
1	564	1	1	SO_0632
1	564	1	2	SO_3675
1	564	1	3	SO_3727
1	568	1	1	SO_2487
1	568	1	2	SO_4004
1	614	1	1	SO_1039
1	614	1	2	SO_3164
1	624	1	1	SO_3306
1	624	1	2	SO_4072
1	641	1	1	SO_0002
1	641	1	2	SO_2351
1	641	1	3	SO_3265
1	641	1	4	SO_4305
1	641	1	5	SO_4623
1	706	2	1	SO_0761
1	706	2	2	SO_3519
1	706	2	3	SO_3819
1	724	1	1	SO_0267
1	724	1	2	SO_3010
1	734	1	1	SO_0002
1	734	1	2	SO_1068
1	734	1	3	SO_1429
1	734	1	4	SO_4702
1	736	1	1	SO_1208
1	736	1	2	SO_2155
1	736	1	3	SO_3990
1	741	1	1	SO_0011
1	741	1	10	SO_0455
1	741	1	11	SO_0500
1	741	1	12	SO_0584
1	741	1	13	SO_0598
1	741	1	14	SO_0611
1	741	1	15	SO_0888
1	741	1	16	SO_0933
1	741	1	17	SO_0987
1	741	1	18	SO_0988
1	741	1	19	SO_1030
1	741	1	2	SO_0077
1	741	1	20	SO_1030
1	741	1	21	SO_1043
1	741	1	22	SO_1056
1	741	1	23	SO_1113
1	741	1	24	SO_1144
1	741	1	25	SO_1164
1	741	1	26	SO_1203
1	741	1	27	SO_1204
1	741	1	28	SO_1278
1	741	1	29	SO_1309
1	741	1	3	SO_0227
1	741	1	30	SO_1385
1	741	1	31	SO_1434
1	741	1	32	SO_1724
1	741	1	33	SO_1766
1	741	1	34	SO_1796
1	741	1	35	SO_1798
1	741	1	36	SO_1870
1	741	1	37	SO_1870
1	741	1	38	SO_2083
1	741	1	39	SO_2117
1	741	1	4	SO_0255
1	741	1	40	SO_2123
1	741	1	41	SO_2138
1	741	1	42	SO_2198
1	741	1	43	SO_2216
1	741	1	44	SO_2240
1	741	1	45	SO_2268
1	741	1	46	SO_2317
1	741	1	47	SO_2323
1	741	1	48	SO_2492
1	741	1	49	SO_2593
1	741	1	5	SO_0256
1	741	1	50	SO_2697
1	741	1	51	SO_3046
1	741	1	52	SO_3052
1	741	1	53	SO_3057
1	741	1	54	SO_3067
1	741	1	55	SO_3069
1	741	1	56	SO_3188
1	741	1	57	SO_3282
1	741	1	58	SO_3396
1	741	1	59	SO_3404
1	741	1	6	SO_0274
1	741	1	60	SO_3492
1	741	1	61	SO_3498
1	741	1	62	SO_3582
1	741	1	63	SO_3598
1	741	1	64	SO_3642
1	741	1	65	SO_3838
1	741	1	66	SO_4053
1	741	1	67	SO_4091
1	741	1	68	SO_4160
1	741	1	69	SO_4235
1	741	1	7	SO_0399
1	741	1	70	SO_4256
1	741	1	71	SO_4429
1	741	1	72	SO_4454
1	741	1	73	SO_4466
1	741	1	74	SO_4557
1	741	1	75	SO_4586
1	741	1	76	SO_4635
1	741	1	77	SO_A0061
1	741	1	78	SO_A0106
1	741	1	79	SO_A0133
1	741	1	8	SO_0419
1	741	1	9	SO_0423
1	756	1	1	SO_0516
1	756	1	2	SO_0880
1	756	1	3	SO_1184
1	756	1	4	SO_3471
1	756	1	5	SO_4374
1	759	1	1	SO_0918
1	759	1	2	SO_A0008
1	769	1	1	SO_0556
1	769	1	2	SO_1037
1	769	1	3	SO_4095
1	775	1	1	SO_0053
1	775	1	2	SO_0424
1	775	1	3	SO_0968
1	775	1	4	SO_1337
1	775	1	5	SO_1391
1	775	1	6	SO_3050
1	777	1	1	SO_0053
1	777	1	2	SO_0424
1	777	1	3	SO_0968
1	777	1	4	SO_1337
1	777	1	5	SO_1391
1	777	1	6	SO_3050
1	780	1	1	SO_4143
1	780	1	2	SO_4669
1	793	2	1	SO_2275
1	793	2	2	SO_4533
1	794	1	1	SO_0856
1	794	1	2	SO_1031
1	794	1	3	SO_4575
1	794	1	4	SO_4699
1	797	1	1	SO_4407
1	797	1	2	SO_4614
1	859	1	1	SO_0500
1	859	1	10	SO_2083
1	859	1	11	SO_2117
1	859	1	12	SO_2138
1	859	1	13	SO_2240
1	859	1	14	SO_2317
1	859	1	15	SO_2323
1	859	1	16	SO_3046
1	859	1	17	SO_3052
1	859	1	18	SO_3282
1	859	1	19	SO_3396
1	859	1	2	SO_0584
1	859	1	20	SO_3404
1	859	1	21	SO_3582
1	859	1	22	SO_3642
1	859	1	23	SO_3838
1	859	1	24	SO_4053
1	859	1	25	SO_4454
1	859	1	26	SO_4466
1	859	1	27	SO_4557
1	859	1	28	SO_4635
1	859	1	29	SO_A0106
1	859	1	3	SO_0987
1	859	1	4	SO_1056
1	859	1	5	SO_1113
1	859	1	6	SO_1144
1	859	1	7	SO_1278
1	859	1	8	SO_1385
1	859	1	9	SO_1434
1	872	2	1	SO_3237
1	872	2	2	SO_3238
1	874	1	1	SO_4025
1	874	1	2	SO_4148
1	875	1	1	SO_3340
1	875	1	2	SO_4223
1	895	1	1	SO_0897
1	895	1	2	SO_1642
1	926	1	1	SO_2655
1	926	1	2	SO_2884
1	930	1	1	SO_0930
1	930	1	2	SO_1226
1	930	1	3	SO_2445
1	939	1	1	SO_0016
1	939	1	2	SO_0038
1	961	1	1	SO_1747
1	961	1	2	SO_4279
1	964	2	1	SO_3775
1	964	2	2	SO_4391
1	966	1	1	SO_1011
1	966	1	2	SO_2250
1	984	1	1	SO_3484
1	984	1	2	SO_3528
1	984	1	3	SO_3914
1	991	1	1	SO_0095
1	991	1	2	SO_2307
1	991	1	3	SO_3769
1	991	1	4	SO_3857
1	1016	1	1	SO_1324
1	1016	1	2	SO_4453
1	1035	1	1	SO_1788
1	1035	1	2	SO_4619
1	1035	1	3	SO_A0140
1	1051	1	1	SO_0217
1	1051	1	2	SO_0229
1	1065	1	1	SO_1458
1	1065	1	2	SO_2644
1	1079	1	1	SO_0313
1	1079	1	2	SO_0860
1	1079	1	3	SO_1639
1	1079	1	4	SO_1825
1	1079	1	5	SO_3340
1	1079	1	6	SO_4296
1	1079	1	7	SO_A0161
1	1091	1	1	SO_0201
1	1091	1	2	SO_1380
1	1091	1	3	SO_2439
1	1091	1	4	SO_3069
1	1091	1	5	SO_3432
1	1091	1	6	SO_4062
1	1091	1	7	SO_A0152
1	1109	1	1	SO_0217
1	1109	1	2	SO_0229
1	1123	1	1	SO_0217
1	1123	1	2	SO_0229
1	1137	1	1	SO_1822
1	1137	1	2	SO_2427
1	1137	1	3	SO_2907
1	1140	1	1	SO_A0110
1	1140	1	2	SO_A0112
1	1149	1	1	SO_1602
1	1149	1	2	SO_2477
1	1173	1	1	SO_0280
1	1173	1	2	SO_4254
1	1177	1	1	SO_1822
1	1177	1	2	SO_2427
1	1177	1	3	SO_2907
1	1180	1	1	SO_1377
1	1180	1	2	SO_3328
1	1180	1	3	SO_4208
1	1186	1	1	SO_0191
1	1186	1	2	SO_3373
1	1186	1	3	SO_3603
1	1193	1	1	SO_0198
1	1193	1	10	SO_0818
1	1193	1	11	SO_0842
1	1193	1	12	SO_1204
1	1193	1	13	SO_1345
1	1193	1	14	SO_1367
1	1193	1	15	SO_1550
1	1193	1	16	SO_1623
1	1193	1	17	SO_1647
1	1193	1	18	SO_1831
1	1193	1	19	SO_1882
1	1193	1	2	SO_0201
1	1193	1	20	SO_1893
1	1193	1	21	SO_1988
1	1193	1	22	SO_2083
1	1193	1	23	SO_2086
1	1193	1	24	SO_2380
1	1193	1	25	SO_2413
1	1193	1	26	SO_2600
1	1193	1	27	SO_2810
1	1193	1	28	SO_2843
1	1193	1	29	SO_2898
1	1193	1	3	SO_0278
1	1193	1	30	SO_3215
1	1193	1	31	SO_3493
1	1193	1	32	SO_3577
1	1193	1	33	SO_3669
1	1193	1	34	SO_4008
1	1193	1	35	SO_4375
1	1193	1	36	SO_4586
1	1193	1	37	SO_4598
1	1193	1	38	SO_4657
1	1193	1	39	SO_4690
1	1193	1	4	SO_0311
1	1193	1	40	SO_A0089
1	1193	1	41	SO_A0153
1	1193	1	5	SO_0383
1	1193	1	6	SO_0398
1	1193	1	7	SO_0578
1	1193	1	8	SO_0680
1	1193	1	9	SO_0798
1	1207	1	1	SO_0319
1	1207	1	10	SO_2897
1	1207	1	11	SO_2934
1	1207	1	12	SO_2934
1	1207	1	13	SO_3072
1	1207	1	14	SO_3103
1	1207	1	15	SO_3492
1	1207	1	16	SO_4345
1	1207	1	2	SO_0404
1	1207	1	3	SO_0754
1	1207	1	4	SO_0769
1	1207	1	5	SO_0933
1	1207	1	6	SO_1296
1	1207	1	7	SO_1412
1	1207	1	8	SO_1861
1	1207	1	9	SO_2116
1	1242	2	1	SO_4013
1	1242	2	2	SO_A0135
1	1249	1	1	SO_0518
1	1249	1	2	SO_2511
1	1250	1	1	SO_0526
1	1250	1	2	SO_1393
1	1318	1	1	SO_0867
1	1318	1	2	SO_3008
1	1324	1	1	SO_0076
1	1324	1	2	SO_1162
1	1324	1	3	SO_A0138
1	1325	1	1	SO_0394
1	1325	1	2	SO_0978
1	1325	1	3	SO_3254
1	1325	1	4	SO_4599
1	1345	1	1	SO_1388
1	1345	1	2	SO_3215
1	1345	1	3	SO_4238
1	1358	1	1	SO_1831
1	1358	1	2	SO_1915
1	1370	1	1	SO_0066
1	1370	1	2	SO_4100
1	1391	1	1	SO_1100
1	1391	1	2	SO_2884
1	1391	1	3	SO_4230
1	1411	1	1	SO_2890
1	1411	1	2	SO_3287
1	1413	1	1	SO_2890
1	1413	1	2	SO_3287
1	1414	2	1	SO_3237
1	1414	2	2	SO_3238
1	1426	1	1	SO_A0110
1	1426	1	2	SO_A0112
1	1430	1	1	SO_3814
1	1430	1	2	SO_4088
1	1458	1	1	SO_2711
1	1458	1	2	SO_3179
1	1464	1	1	SO_0097
1	1464	1	10	SO_3583
1	1464	1	11	SO_4032
1	1464	1	12	SO_4169
1	1464	1	13	SO_4345
1	1464	1	14	SO_4405
1	1464	1	15	SO_4601
1	1464	1	16	SO_4670
1	1464	1	17	SO_4795
1	1464	1	2	SO_0272
1	1464	1	3	SO_0416
1	1464	1	4	SO_0815
1	1464	1	5	SO_1463
1	1464	1	6	SO_1822
1	1464	1	7	SO_1900
1	1464	1	8	SO_2145
1	1464	1	9	SO_2626
1	1510	2	1	SO_3237
1	1510	2	2	SO_3238
1	1537	2	1	SO_0217
1	1537	2	2	SO_0229
1	1541	1	1	SO_0437
1	1541	1	10	SO_1342
1	1541	1	11	SO_1376
1	1541	1	12	SO_1500
1	1541	1	13	SO_1674
1	1541	1	14	SO_1962
1	1541	1	15	SO_2102
1	1541	1	16	SO_2606
1	1541	1	17	SO_2921
1	1541	1	18	SO_3224
1	1541	1	19	SO_3287
1	1541	1	2	SO_0437
1	1541	1	20	SO_4394
1	1541	1	21	SO_4403
1	1541	1	22	SO_4808
1	1541	1	3	SO_0726
1	1541	1	4	SO_0883
1	1541	1	5	SO_0911
1	1541	1	6	SO_0911
1	1541	1	7	SO_1192
1	1541	1	8	SO_1250
1	1541	1	9	SO_1327
1	1586	1	1	SO_2107
1	1586	1	2	SO_3457
1	1605	1	1	SO_1822
1	1605	1	2	SO_2427
1	1605	1	3	SO_2907
1	1606	1	1	SO_3673
1	1606	1	2	SO_4550
1	1626	1	1	SO_4225
1	1626	1	2	SO_4296
1	1660	1	1	SO_0217
1	1660	1	2	SO_0229
1	1662	1	1	SO_0217
1	1662	1	2	SO_0229
1	1668	2	1	SO_0217
1	1668	2	2	SO_0229
1	1698	1	1	SO_0217
1	1698	1	2	SO_0229
1	1726	3	1	SO_3237
1	1726	3	2	SO_3238
1	1750	1	1	SO_1414
1	1750	1	2	SO_2427
1	1750	1	3	SO_3969
1	1778	1	1	SO_0564
1	1778	1	2	SO_1518
1	1784	1	1	SO_0188
1	1784	1	2	SO_0618
1	1784	1	3	SO_0926
1	1784	1	4	SO_1367
1	1784	1	5	SO_1558
1	1784	1	6	SO_3282
1	1784	1	7	SO_3635
1	1784	1	8	SO_4089
1	1840	1	1	SO_2153
1	1840	1	2	SO_2305
1	1840	1	3	SO_3868
1	1840	1	4	SO_4321
1	1841	1	1	SO_0380
1	1841	1	2	SO_1296
1	1841	1	3	SO_3226
1	1841	1	4	SO_4316
1	1841	1	5	SO_4377
1	1842	1	1	SO_2595
1	1842	1	2	SO_2848
1	1886	1	1	SO_0217
1	1886	1	2	SO_0229
1	1900	2	1	SO_0217
1	1900	2	2	SO_0229
1	2000	4	1	SO_0217
1	2000	4	2	SO_0229
1	2005	3	1	SO_0217
1	2005	3	2	SO_0229
1	2012	2	1	SO_0217
1	2012	2	2	SO_0229
1	2044	1	1	SO_0106
1	2044	1	2	SO_0217
1	2044	1	3	SO_0229
1	2044	1	4	SO_1204
1	2064	2	1	SO_0138
1	2064	2	2	SO_4723
1	2068	2	1	SO_0217
1	2068	2	2	SO_0229
1	2077	3	1	SO_0217
1	2077	3	2	SO_0229
1	2109	1	1	SO_3775
1	2109	1	2	SO_4391
1	2115	1	1	SO_2082
1	2115	1	2	SO_3545
1	2140	1	1	SO_0217
1	2140	1	2	SO_0229
1	2142	1	1	SO_0130
1	2142	1	10	SO_1168
1	2142	1	11	SO_1217
1	2142	1	12	SO_1521
1	2142	1	13	SO_1931
1	2142	1	14	SO_2398
1	2142	1	15	SO_2439
1	2142	1	16	SO_2571
1	2142	1	17	SO_2583
1	2142	1	18	SO_2781
1	2142	1	19	SO_2796
1	2142	1	2	SO_0189
1	2142	1	20	SO_2933
1	2142	1	21	SO_2983
1	2142	1	22	SO_3092
1	2142	1	23	SO_3189
1	2142	1	24	SO_3205
1	2142	1	25	SO_3392
1	2142	1	26	SO_3468
1	2142	1	27	SO_3774
1	2142	1	28	SO_3887
1	2142	1	29	SO_4093
1	2142	1	3	SO_0398
1	2142	1	30	SO_4149
1	2142	1	31	SO_4152
1	2142	1	32	SO_4270
1	2142	1	33	SO_4451
1	2142	1	34	SO_4597
1	2142	1	35	SO_4606
1	2142	1	36	SO_A0154
1	2142	1	4	SO_0427
1	2142	1	5	SO_0821
1	2142	1	6	SO_0930
1	2142	1	7	SO_0930
1	2142	1	8	SO_1117
1	2142	1	9	SO_1121
1	2143	1	1	SO_2054
1	2143	1	2	SO_A0161
1	2144	1	1	SO_1117
1	2144	1	2	SO_2123
1	2186	1	1	SO_1872
1	2186	1	10	SO_A0112
1	2186	1	11	SO_A0112
1	2186	1	12	SO_A0112
1	2186	1	13	SO_A0112
1	2186	1	14	SO_A0112
1	2186	1	15	SO_A0112
1	2186	1	16	SO_A0112
1	2186	1	17	SO_A0112
1	2186	1	18	SO_A0112
1	2186	1	2	SO_A0110
1	2186	1	3	SO_A0110
1	2186	1	4	SO_A0110
1	2186	1	5	SO_A0110
1	2186	1	6	SO_A0110
1	2186	1	7	SO_A0110
1	2186	1	8	SO_A0110
1	2186	1	9	SO_A0110
1	2192	2	1	SO_3237
1	2192	2	2	SO_3238
1	2274	1	1	SO_1228
1	2274	1	10	SO_4356
1	2274	1	11	SO_4454
1	2274	1	2	SO_1900
1	2274	1	3	SO_2108
1	2274	1	4	SO_2589
1	2274	1	5	SO_2743
1	2274	1	6	SO_3048
1	2274	1	7	SO_3746
1	2274	1	8	SO_3838
1	2274	1	9	SO_4234
1	2282	1	1	SO_3022
1	2282	1	2	SO_A0089
1	2316	1	1	SO_0244
1	2316	1	2	SO_0323
1	2330	3	1	SO_1951
1	2330	3	2	SO_4785
1	2336	2	1	SO_3237
1	2336	2	2	SO_3238
1	2356	3	1	SO_3237
1	2356	3	2	SO_3238
1	2359	2	1	SO_3237
1	2359	2	2	SO_3238
1	2369	1	1	SO_3032
1	2369	1	2	SO_3288
1	2395	3	1	SO_0217
1	2395	3	2	SO_0229
1	2408	3	1	SO_A0110
1	2408	3	2	SO_A0112
1	2418	1	1	SO_0298
1	2418	1	10	SO_1559
1	2418	1	11	SO_1647
1	2418	1	12	SO_1707
1	2418	1	13	SO_1723
1	2418	1	14	SO_1724
1	2418	1	15	SO_2061
1	2418	1	16	SO_2116
1	2418	1	17	SO_2596
1	2418	1	18	SO_2886
1	2418	1	19	SO_2934
1	2418	1	2	SO_0429
1	2418	1	20	SO_3032
1	2418	1	21	SO_3128
1	2418	1	22	SO_3800
1	2418	1	23	SO_3856
1	2418	1	24	SO_3897
1	2418	1	25	SO_4199
1	2418	1	26	SO_4217
1	2418	1	27	SO_4365
1	2418	1	28	SO_4564
1	2418	1	29	SO_4681
1	2418	1	3	SO_0579
1	2418	1	4	SO_0633
1	2418	1	5	SO_0863
1	2418	1	6	SO_0885
1	2418	1	7	SO_0988
1	2418	1	8	SO_1356
1	2418	1	9	SO_1551
1	2432	1	1	SO_1271
1	2432	1	2	SO_2086
1	2432	1	3	SO_4287
1	2436	1	1	SO_1511
1	2436	1	2	SO_2527
1	2448	2	1	SO_0217
1	2448	2	2	SO_0229
1	2456	1	1	SO_0217
1	2456	1	2	SO_0229
1	2493	1	1	SO_0680
1	2493	1	2	SO_1831
1	2493	1	3	SO_2756
1	2493	1	4	SO_3065
1	2508	1	1	SO_A0112
1	2508	1	2	SO_A0112
1	2539	2	1	SO_0217
1	2539	2	2	SO_0229
1	2540	2	1	SO_0217
1	2540	2	2	SO_0229
1	2577	1	1	SO_0885
1	2577	1	2	SO_2434
1	2584	1	1	SO_2613
1	2584	1	2	SO_4324
1	2588	1	1	SO_4176
1	2588	1	2	SO_4567
1	2592	1	1	SO_1103
1	2592	1	2	SO_3140
1	2592	1	3	SO_4687
1	2592	1	4	SO_A0089
1	2597	1	1	SO_1114
1	2597	1	2	SO_3945
1	2597	1	3	SO_4485
1	2599	1	1	SO_0346
1	2599	1	2	SO_1309
1	2599	1	3	SO_1882
1	2599	1	4	SO_1997
1	2599	1	5	SO_2469
1	2599	1	6	SO_3812
1	2611	1	1	SO_2373
1	2611	1	2	SO_2666
1	2658	1	1	SO_0006
1	2658	1	10	SO_0146
1	2658	1	100	SO_1480
1	2658	1	11	SO_0152
1	2658	1	12	SO_0164
1	2658	1	13	SO_0165
1	2658	1	14	SO_0195
1	2658	1	15	SO_0205
1	2658	1	16	SO_0250
1	2658	1	17	SO_0266
1	2658	1	18	SO_0285
1	2658	1	19	SO_0295
1	2658	1	2	SO_0010
1	2658	1	20	SO_0323
1	2658	1	21	SO_0341
1	2658	1	22	SO_0341
1	2658	1	23	SO_0359
1	2658	1	24	SO_0373
1	2658	1	25	SO_0386
1	2658	1	26	SO_0389
1	2658	1	27	SO_0407
1	2658	1	28	SO_0424
1	2658	1	29	SO_0440
1	2658	1	3	SO_0017
1	2658	1	30	SO_0459
1	2658	1	31	SO_0482
1	2658	1	32	SO_0496
1	2658	1	33	SO_0497
1	2658	1	34	SO_0499
1	2658	1	35	SO_0500
1	2658	1	36	SO_0545
1	2658	1	37	SO_0564
1	2658	1	38	SO_0577
1	2658	1	39	SO_0578
1	2658	1	4	SO_0031
1	2658	1	40	SO_0578
1	2658	1	41	SO_0591
1	2658	1	42	SO_0595
1	2658	1	43	SO_0599
1	2658	1	44	SO_0616
1	2658	1	45	SO_0622
1	2658	1	46	SO_0628
1	2658	1	47	SO_0630
1	2658	1	48	SO_0630
1	2658	1	49	SO_0659
1	2658	1	5	SO_0048
1	2658	1	50	SO_0661
1	2658	1	51	SO_0668
1	2658	1	52	SO_0679
1	2658	1	53	SO_0693
1	2658	1	54	SO_0781
1	2658	1	55	SO_0784
1	2658	1	56	SO_0795
1	2658	1	57	SO_0797
1	2658	1	58	SO_0802
1	2658	1	59	SO_0807
1	2658	1	6	SO_0049
1	2658	1	60	SO_0815
1	2658	1	61	SO_0855
1	2658	1	62	SO_0867
1	2658	1	63	SO_0872
1	2658	1	64	SO_0882
1	2658	1	65	SO_0885
1	2658	1	66	SO_0900
1	2658	1	67	SO_0926
1	2658	1	68	SO_0934
1	2658	1	69	SO_0945
1	2658	1	7	SO_0095
1	2658	1	70	SO_0952
1	2658	1	71	SO_0959
1	2658	1	72	SO_0970
1	2658	1	73	SO_0981
1	2658	1	74	SO_0986
1	2658	1	75	SO_1034
1	2658	1	76	SO_1120
1	2658	1	77	SO_1149
1	2658	1	78	SO_1173
1	2658	1	79	SO_1230
1	2658	1	8	SO_0115
1	2658	1	80	SO_1230
1	2658	1	81	SO_1230
1	2658	1	82	SO_1241
1	2658	1	83	SO_1244
1	2658	1	84	SO_1248
1	2658	1	85	SO_1255
1	2658	1	86	SO_1286
1	2658	1	87	SO_1296
1	2658	1	88	SO_1297
1	2658	1	89	SO_1297
1	2658	1	9	SO_0116
1	2658	1	90	SO_1301
1	2658	1	91	SO_1310
1	2658	1	92	SO_1338
1	2658	1	93	SO_1343
1	2658	1	94	SO_1378
1	2658	1	95	SO_1403
1	2658	1	96	SO_1434
1	2658	1	97	SO_1439
1	2658	1	98	SO_1461
1	2658	1	99	SO_1471
1	2683	1	1	SO_0189
1	2683	1	2	SO_0246
1	2683	1	3	SO_0491
1	2683	1	4	SO_1776
1	2689	2	1	SO_3775
1	2689	2	2	SO_4391
1	2703	2	1	SO_0217
1	2703	2	2	SO_0229
1	2723	1	1	SO_0701
1	2723	1	2	SO_0902
1	2739	1	1	SO_0840
1	2739	1	2	SO_1197
1	2740	1	1	SO_0217
1	2740	1	2	SO_0229
1	2750	1	1	SO_0076
1	2750	1	2	SO_4557
1	2750	1	3	SO_A0138
1	2751	1	1	SO_0750
1	2751	1	2	SO_1325
1	2778	1	1	SO_2007
1	2778	1	2	SO_3455
1	2778	1	3	SO_4215
1	2799	1	1	SO_0620
1	2799	1	2	SO_3491
1	2873	2	1	SO_A0110
1	2873	2	2	SO_A0112
1	2929	1	1	SO_0633
1	2929	1	2	SO_3494
1	2940	1	1	SO_1872
1	2940	1	2	SO_4105
1	2943	1	1	SO_0170
1	2943	1	10	SO_3924
1	2943	1	11	SO_4704
1	2943	1	2	SO_0501
1	2943	1	3	SO_1325
1	2943	1	4	SO_1798
1	2943	1	5	SO_2898
1	2943	1	6	SO_3048
1	2943	1	7	SO_3505
1	2943	1	8	SO_3558
1	2943	1	9	SO_3577
1	3044	1	1	SO_0152
1	3044	1	2	SO_0780
1	3044	1	3	SO_A0070
1	3128	1	1	SO_1511
1	3128	1	2	SO_2527
1	3130	1	1	SO_1511
1	3130	1	2	SO_2527
1	3152	1	1	SO_3237
1	3152	1	2	SO_3238
1	3155	1	1	SO_2805
1	3155	1	2	SO_4230
1	3187	3	1	SO_3237
1	3187	3	2	SO_3238
1	3188	3	1	SO_3237
1	3188	3	2	SO_3238
1	3201	1	1	SO_0130
1	3201	1	2	SO_0605
1	3208	1	1	SO_1271
1	3208	1	2	SO_4344
1	3313	2	1	SO_0217
1	3313	2	2	SO_0229
1	3393	1	1	SO_3237
1	3393	1	2	SO_3238
1	3418	1	1	SO_0432
1	3418	1	2	SO_2557
1	3442	1	1	SO_0375
1	3442	1	2	SO_3453
1	3448	1	1	SO_1923
1	3448	1	2	SO_4492
1	3448	1	3	SO_A0164
1	3459	2	1	SO_0217
1	3459	2	2	SO_0229
1	3494	1	1	SO_1242
1	3494	1	2	SO_1634
1	3494	1	3	SO_4745
1	3509	1	1	SO_0961
1	3509	1	2	SO_A0110
