RankXc	ScanNum	ChargeState	MultiProteinID	Reference	
1	1244	1	17	SO_4621
1	1244	1	2	SO_1341
1	1244	1	3	SO_1952
1	1244	1	4	SO_2143
1	1244	1	5	SO_2149
1	1244	1	6	SO_2450
1	1244	1	7	SO_2523
1	1244	1	8	SO_2590
1	1244	1	9	SO_2703
1	1245	1	1	SO_4340
1	1245	1	2	SO_4629
1	1245	1	3	SO_4737
1	1247	1	1	SO_0381
1	1247	1	2	SO_1295
1	1264	1	1	SO_0031
1	1264	1	10	SO_0991
1	1264	1	11	SO_1177
1	1264	1	12	SO_1189
1	1264	1	13	SO_1209
1	1264	1	14	SO_1830
1	1264	1	15	SO_1933
1	1264	1	16	SO_2013
1	1264	1	17	SO_2395
1	1264	1	18	SO_2413
1	1264	1	19	SO_2499
1	1264	1	2	SO_0097
1	1264	1	20	SO_2898
1	1264	1	21	SO_4479
1	1264	1	22	SO_4713
1	1264	1	3	SO_0206
1	1264	1	4	SO_0306
1	1264	1	5	SO_0388
1	1264	1	6	SO_0398
1	1264	1	7	SO_0444
1	1264	1	8	SO_0579
1	1264	1	9	SO_0741
1	1273	1	1	SO_0859
1	1273	1	2	SO_2912
1	1273	1	3	SO_3205
1	1295	1	1	SO_0219
1	1295	1	10	SO_0560
1	1295	1	11	SO_0611
1	1295	1	12	SO_0615
1	1295	1	13	SO_0618
1	1295	1	14	SO_0628
1	1295	1	15	SO_0632
1	1295	1	16	SO_0665
1	1295	1	17	SO_0672
1	1295	1	18	SO_0690
1	1295	1	19	SO_0746
1	1295	1	2	SO_0225
1	1295	1	20	SO_0771
1	1295	1	21	SO_0779
1	1295	1	22	SO_0798
1	1295	1	23	SO_0810
1	1295	1	24	SO_0885
1	1295	1	25	SO_0946
1	1295	1	26	SO_0999
1	1295	1	27	SO_1012
1	1295	1	28	SO_1062
1	1295	1	29	SO_1081
1	1295	1	3	SO_0234
1	1295	1	30	SO_1102
1	1295	1	31	SO_1114
1	1295	1	32	SO_1142
1	1295	1	33	SO_1173
1	1295	1	34	SO_1311
1	1295	1	35	SO_1346
1	1295	1	36	SO_1429
1	1295	1	37	SO_1463
1	1295	1	38	SO_1500
1	1295	1	39	SO_1603
1	1295	1	4	SO_0258
1	1295	1	40	SO_1633
1	1295	1	41	SO_1638
1	1295	1	42	SO_1890
1	1295	1	43	SO_1907
1	1295	1	44	SO_1912
1	1295	1	45	SO_1915
1	1295	1	46	SO_2037
1	1295	1	47	SO_2041
1	1295	1	48	SO_2113
1	1295	1	49	SO_2150
1	1295	1	5	SO_0292
1	1295	1	50	SO_2350
1	1295	1	51	SO_2366
1	1295	1	52	SO_2430
1	1295	1	53	SO_2703
1	1295	1	54	SO_2719
1	1295	1	55	SO_2738
1	1295	1	56	SO_2769
1	1295	1	57	SO_2772
1	1295	1	58	SO_2935
1	1295	1	59	SO_2977
1	1295	1	6	SO_0359
1	1295	1	60	SO_3211
1	1295	1	61	SO_3258
1	1295	1	62	SO_3287
1	1295	1	63	SO_3351
1	1295	1	64	SO_3361
1	1295	1	65	SO_3415
1	1295	1	66	SO_3474
1	1295	1	67	SO_3492
1	1295	1	68	SO_3592
1	1295	1	69	SO_3637
1	1295	1	7	SO_0467
1	1295	1	70	SO_3677
1	1295	1	71	SO_3685
1	1295	1	72	SO_3748
1	1295	1	73	SO_3760
1	1295	1	74	SO_3827
1	1295	1	75	SO_3833
1	1295	1	76	SO_3852
1	1295	1	77	SO_4008
1	1295	1	78	SO_4034
1	1295	1	79	SO_4036
1	1295	1	8	SO_0521
1	1295	1	80	SO_4038
1	1295	1	81	SO_4062
1	1295	1	82	SO_4109
1	1295	1	83	SO_4211
1	1295	1	84	SO_4211
1	1295	1	85	SO_4218
1	1295	1	86	SO_4261
1	1295	1	87	SO_4325
1	1295	1	88	SO_4571
1	1295	1	89	SO_4620
1	1295	1	9	SO_0553
1	1295	1	90	SO_4658
1	1295	1	91	SO_4661
1	1295	1	92	SO_4690
1	1295	1	93	SO_4723
1	1295	1	94	SO_4764
1	1295	1	95	SO_4794
1	1295	1	96	SO_A0016
1	1295	1	97	SO_A0172
1	1315	1	1	SO_0105
1	1315	1	10	SO_3193
1	1315	1	11	SO_3959
1	1315	1	12	SO_4014
1	1315	1	13	SO_4347
1	1315	1	14	SO_4507
1	1315	1	2	SO_0467
1	1315	1	3	SO_0602
1	1315	1	4	SO_0859
1	1315	1	5	SO_1370
1	1315	1	6	SO_2162
1	1315	1	7	SO_2436
1	1315	1	8	SO_2784
1	1315	1	9	SO_2856
1	1334	1	1	SO_0081
1	1334	1	2	SO_3472
1	1342	1	1	SO_0192
1	1342	1	10	SO_3262
1	1342	1	11	SO_3598
1	1342	1	12	SO_3750
1	1342	1	13	SO_3808
1	1342	1	14	SO_3879
1	1342	1	15	SO_3935
1	1342	1	16	SO_4093
1	1342	1	17	SO_4217
1	1342	1	18	SO_4252
1	1342	1	19	SO_4405
1	1342	1	2	SO_0533
1	1342	1	20	SO_4725
1	1342	1	21	SO_A0110
1	1342	1	22	SO_A0112
1	1342	1	3	SO_1096
1	1342	1	4	SO_1443
1	1342	1	5	SO_1915
1	1342	1	6	SO_2602
1	1342	1	7	SO_2748
1	1342	1	8	SO_3043
1	1342	1	9	SO_3236
1	1350	1	1	SO_3885
1	1350	1	2	SO_4019
1	1372	1	1	SO_0004
1	1372	1	2	SO_3292
1	1372	1	3	SO_3414
1	1406	1	1	SO_0312
1	1406	1	10	SO_1872
1	1406	1	11	SO_2615
1	1406	1	12	SO_2705
1	1406	1	13	SO_2795
1	1406	1	14	SO_2953
1	1406	1	15	SO_3203
1	1406	1	16	SO_3488
1	1406	1	17	SO_3513
1	1406	1	18	SO_3805
1	1406	1	19	SO_4149
1	1406	1	2	SO_0363
1	1406	1	20	SO_4377
1	1406	1	21	SO_4414
1	1406	1	22	SO_4783
1	1406	1	23	SO_4813
1	1406	1	3	SO_0682
1	1406	1	4	SO_0740
1	1406	1	5	SO_0781
1	1406	1	6	SO_0783
1	1406	1	7	SO_1193
1	1406	1	8	SO_1277
1	1406	1	9	SO_1534
1	1411	1	1	SO_0002
1	1411	1	10	SO_0741
1	1411	1	11	SO_1059
1	1411	1	12	SO_1097
1	1411	1	13	SO_1174
1	1411	1	14	SO_1221
1	1411	1	15	SO_1346
1	1411	1	16	SO_1367
1	1411	1	17	SO_1526
1	1411	1	18	SO_1536
1	1411	1	19	SO_1811
1	1411	1	2	SO_0129
1	1411	1	20	SO_2052
1	1411	1	21	SO_2107
1	1411	1	22	SO_2279
1	1411	1	23	SO_2339
1	1411	1	24	SO_2420
1	1411	1	25	SO_2648
1	1411	1	26	SO_2889
1	1411	1	27	SO_3089
1	1411	1	28	SO_3145
1	1411	1	29	SO_3213
1	1411	1	3	SO_0313
1	1411	1	30	SO_3215
1	1411	1	31	SO_3411
1	1411	1	32	SO_3633
1	1411	1	33	SO_3907
1	1411	1	34	SO_3967
1	1411	1	35	SO_4019
1	1411	1	36	SO_4079
1	1411	1	37	SO_4328
1	1411	1	38	SO_4697
1	1411	1	39	SO_A0003
1	1411	1	4	SO_0325
1	1411	1	5	SO_0468
1	1411	1	6	SO_0479
1	1411	1	7	SO_0680
1	1411	1	8	SO_0701
1	1411	1	9	SO_0740
1	1414	1	1	SO_2910
1	1414	1	2	SO_3215
1	1415	1	1	SO_1199
1	1415	1	2	SO_3224
1	1447	3	1	SO_0115
1	1447	3	2	SO_0116
1	1447	3	3	SO_1241
1	1447	3	4	SO_1510
1	1447	3	5	SO_1547
1	1447	3	6	SO_3040
1	1459	1	1	SO_0405
1	1459	1	2	SO_4516
1	1460	1	1	SO_0856
1	1460	1	2	SO_1031
1	1460	1	3	SO_4575
1	1460	1	4	SO_4699
1	1461	1	1	SO_0405
1	1461	1	2	SO_4516
1	1487	1	1	SO_0072
1	1487	1	10	SO_3577
1	1487	1	11	SO_4330
1	1487	1	12	SO_A0045
1	1487	1	2	SO_0437
1	1487	1	3	SO_1252
1	1487	1	4	SO_1876
1	1487	1	5	SO_2524
1	1487	1	6	SO_2626
1	1487	1	7	SO_2898
1	1487	1	8	SO_3068
1	1487	1	9	SO_3469
1	1493	1	1	SO_0004
1	1493	1	2	SO_0919
1	1494	1	1	SO_0228
1	1494	1	10	SO_3116
1	1494	1	2	SO_0789
1	1494	1	3	SO_0840
1	1494	1	4	SO_0930
1	1494	1	5	SO_1017
1	1494	1	6	SO_1463
1	1494	1	7	SO_2492
1	1494	1	8	SO_2554
1	1494	1	9	SO_3006
1	1512	1	1	SO_1954
1	1512	1	2	SO_2885
1	1512	1	3	SO_3023
1	1522	1	1	SO_0362
1	1522	1	2	SO_1976
1	1522	1	3	SO_2199
1	1522	1	4	SO_3223
1	1524	1	1	SO_1226
1	1524	1	2	SO_1844
1	1525	1	1	SO_0279
1	1525	1	10	SO_4705
1	1525	1	11	SO_4718
1	1525	1	12	SO_A0139
1	1525	1	2	SO_1432
1	1525	1	3	SO_1826
1	1525	1	4	SO_2094
1	1525	1	5	SO_3930
1	1525	1	6	SO_4116
1	1525	1	7	SO_4362
1	1525	1	8	SO_4370
1	1525	1	9	SO_4422
1	1530	1	1	SO_2490
1	1530	1	2	SO_3464
1	1530	1	3	SO_3662
1	1530	1	4	SO_4637
1	1530	1	5	SO_4737
1	1531	1	1	SO_0113
1	1531	1	10	SO_4378
1	1531	1	11	SO_4652
1	1531	1	2	SO_0221
1	1531	1	3	SO_0426
1	1531	1	4	SO_0938
1	1531	1	5	SO_1602
1	1531	1	6	SO_1602
1	1531	1	7	SO_2357
1	1531	1	8	SO_3455
1	1531	1	9	SO_3599
1	1536	1	1	SO_0001
1	1536	1	10	SO_0528
1	1536	1	11	SO_0560
1	1536	1	12	SO_0608
1	1536	1	13	SO_0662
1	1536	1	14	SO_0885
1	1536	1	15	SO_0951
1	1536	1	16	SO_1051
1	1536	1	17	SO_1065
1	1536	1	18	SO_1096
1	1536	1	19	SO_1302
1	1536	1	2	SO_0029
1	1536	1	20	SO_1321
1	1536	1	21	SO_1375
1	1536	1	22	SO_1375
1	1536	1	23	SO_1459
1	1536	1	24	SO_1556
1	1536	1	25	SO_1580
1	1536	1	26	SO_1651
1	1536	1	27	SO_1873
1	1536	1	28	SO_2049
1	1536	1	29	SO_2086
1	1536	1	3	SO_0134
1	1536	1	30	SO_2121
1	1536	1	31	SO_2149
1	1536	1	32	SO_2216
1	1536	1	33	SO_2306
1	1536	1	34	SO_2433
1	1536	1	35	SO_2499
1	1536	1	36	SO_2593
1	1536	1	37	SO_2625
1	1536	1	38	SO_2660
1	1536	1	39	SO_2679
1	1536	1	4	SO_0152
1	1536	1	40	SO_2714
1	1536	1	41	SO_2768
1	1536	1	42	SO_2801
1	1536	1	43	SO_2889
1	1536	1	44	SO_2924
1	1536	1	45	SO_2934
1	1536	1	46	SO_3072
1	1536	1	47	SO_3103
1	1536	1	48	SO_3139
1	1536	1	49	SO_3148
1	1536	1	5	SO_0174
1	1536	1	50	SO_3164
1	1536	1	51	SO_3200
1	1536	1	52	SO_3229
1	1536	1	53	SO_3271
1	1536	1	54	SO_3294
1	1536	1	55	SO_3421
1	1536	1	56	SO_3428
1	1536	1	57	SO_3457
1	1536	1	58	SO_3488
1	1536	1	59	SO_3521
1	1536	1	6	SO_0405
1	1536	1	60	SO_3577
1	1536	1	61	SO_3595
1	1536	1	62	SO_3698
1	1536	1	63	SO_3700
1	1536	1	64	SO_3731
1	1536	1	65	SO_3765
1	1536	1	66	SO_3778
1	1536	1	67	SO_3782
1	1536	1	68	SO_3848
1	1536	1	69	SO_3892
1	1536	1	7	SO_0415
1	1536	1	70	SO_3941
1	1536	1	71	SO_4100
1	1536	1	72	SO_4128
1	1536	1	73	SO_4128
1	1536	1	74	SO_4249
1	1536	1	75	SO_4327
1	1536	1	76	SO_4351
1	1536	1	77	SO_4353
1	1536	1	78	SO_4360
1	1536	1	79	SO_4403
1	1536	1	8	SO_0476
1	1536	1	80	SO_4444
1	1536	1	81	SO_4586
1	1536	1	82	SO_4590
1	1536	1	83	SO_4618
1	1536	1	84	SO_4635
1	1536	1	85	SO_4712
1	1536	1	86	SO_4712
1	1536	1	87	SO_4757
1	1536	1	88	SO_A0032
1	1536	1	89	SO_A0044
1	1536	1	9	SO_0500
1	1536	1	90	SO_A0045
1	1536	1	91	SO_A0106
1	1536	1	92	SO_A0106
1	1536	1	93	SO_A0110
1	1536	1	94	SO_A0112
1	1546	1	1	SO_0670
1	1546	1	2	SO_1441
1	1546	1	3	SO_2018
1	1546	1	4	SO_2155
1	1546	1	5	SO_4539
1	1546	1	6	SO_4755
1	1553	1	1	SO_0616
